,b1,b2,b3,b4,M,R,C,accuracy
0,0.4266578878956348,0.2745558769817554,0.18480166073202584,0.12166208929710125,0.17896207031746494,0.2690212001379107,0.23327243251532223,0.9044642857142857
1,0.44100028916093575,0.2896078467104853,0.19775452031835156,0.13228167112429154,0.18590350879109796,0.27576580562433795,0.2735231248925697,0.9053571428571429
2,0.4299769611283286,0.28131637493940365,0.19120811478120592,0.12699309702772815,0.18154357885487402,0.2785824326955374,0.24592220444206123,0.9077380952380952
3,0.4236111923901928,0.2737086991022079,0.1844484818061715,0.12444311751791726,0.17814954733473126,0.2829531037163199,0.24835891344356725,0.8946428571428572
4,0.43084799576812055,0.2802235910677374,0.19000416993142485,0.12862774907504873,0.18112232441062492,0.2730247750776687,0.2631811720589084,0.8985119047619048
5,0.4359112927129904,0.2818742965000371,0.19292396942968248,0.1306762128334842,0.18192370979711966,0.27071093205172925,0.2701453735016833,0.90625
6,0.4120656566376983,0.2671027664408317,0.17983549236718505,0.12020515620631947,0.17273892525707893,0.2708458826512233,0.2700649915497488,0.9077380952380952
7,0.43776975408557267,0.2875779528489917,0.1967497344383397,0.13421947996763592,0.18517602087554152,0.27852240342490725,0.3052765729516075,0.9011904761904762
8,0.42067506492861984,0.2645038678148635,0.17328255976652754,0.11176472862332397,0.17418653896214376,0.26439055145960694,0.2410975594924447,0.9068452380952381
9,0.4481842676141652,0.293683555052159,0.1998412032031506,0.1355650976167738,0.1889873902166453,0.28481845642285114,0.28012130868486235,0.9095238095238095
10,0.4428362942947651,0.29578961581944957,0.20833109224580984,0.14675415169725983,0.18837677938312175,0.28539155983694126,0.3130581629671138,0.8961309523809524
11,0.4235862220875319,0.28043711680805267,0.1914724777972171,0.12953893311647569,0.18140301442096424,0.2699278914952792,0.27737238278096127,0.9104166666666667
12,0.4428657049875054,0.2926613102549931,0.20163452996720432,0.13830929059935598,0.18708319857847241,0.27816849743673594,0.264761741879129,0.9038690476190476
13,0.4195593882470044,0.2723499717358829,0.18555729765526166,0.12517983586991524,0.17741309407425299,0.2715768116376548,0.22287843024762238,0.9
14,0.4519432372045787,0.2986249179971993,0.20784195066074243,0.1440800471298479,0.19042982821429585,0.2832464883196591,0.3005325607200519,0.9032738095238095
15,0.44452186250374287,0.2891861360582611,0.19625330018056744,0.13353973789575702,0.18437876875983156,0.27625516900461683,0.24657229883063034,0.9050595238095238
16,0.4324891183647082,0.2782896337958216,0.18835985101022062,0.1274653858270961,0.1798988090676071,0.2712469530561888,0.26554032870648253,0.8916666666666667
17,0.41842964289870876,0.2666070122839544,0.17663458300900467,0.11640193998112804,0.17342086619783634,0.26647876451587565,0.2590047449908994,0.9029761904761905
18,0.4418840239591816,0.29304822244871115,0.20250404899376528,0.14053738529103635,0.18595864213849064,0.2837220609065749,0.30821488714664963,0.905952380952381
19,0.45789805346197326,0.3008349368123693,0.20764165329777914,0.14249441504580201,0.19175251420978345,0.2688211433843516,0.30741424251502686,0.906547619047619
20,0.45411020649094597,0.29895912091783633,0.20643880722697183,0.14169980489222372,0.19075667686727407,0.2861659625228296,0.2518835459820153,0.9002976190476191
21,0.4309721080807684,0.2787033980996035,0.18786949196526218,0.12614403569926666,0.18145254181343284,0.2719998609802131,0.28721701129706567,0.9122023809523809
22,0.442249760986297,0.28618362679029513,0.19259317044128318,0.12688788311110136,0.1862174327595453,0.2744386603651584,0.2669707333986272,0.8991071428571429
23,0.4327572537858413,0.2795914986695307,0.1899820184929851,0.12855679121265357,0.18062737401942822,0.2740988017434713,0.2479878526580796,0.8955357142857143
24,0.4494900500841638,0.29460371916593353,0.20397952707354622,0.1423387841534092,0.18822881429574992,0.2781168237130605,0.30111120638230715,0.9056547619047619
25,0.42695937946570817,0.278719050097495,0.19179198070471387,0.13166908118056764,0.1798981389611496,0.27288789338280117,0.24505343984064212,0.8952380952380953
26,0.42486083750974185,0.27561187992601643,0.18703240431929508,0.12543122390745265,0.18011995369779374,0.26855249154201566,0.2577153701919411,0.9089285714285714
