,b1,b2,b3,b4,M,R,C,accuracy
0,0.5075390095247608,0.33956730635388166,0.20738005059233597,0.11507173134266893,0.2125973090103927,0.2784421240444662,0.24751440537135955,0.7485119047619048
1,0.49406128096963525,0.32980845522240093,0.2015246085913464,0.11274857699036578,0.20896828705986412,0.27597523118336587,0.2787635152249249,0.7398809523809524
2,0.5070118066448421,0.3375145437007781,0.20531667061838274,0.11584478561903085,0.2109842156700103,0.27604175074399245,0.23757023432431493,0.74375
3,0.5024471571675645,0.3336996416665567,0.2018833018834883,0.11245587917138945,0.21136223172243437,0.27521871415109744,0.2228390459679031,0.7440476190476191
4,0.49561403508766494,0.3282890916174637,0.198708572061521,0.11225478455504415,0.2133791767911848,0.2792555834507573,0.23239390464908158,0.7449404761904762
5,0.5009868421052082,0.3341408507910295,0.20369219334832722,0.11469462841334999,0.2143423645257504,0.27629310675110313,0.24526967160104707,0.7425595238095238
6,0.4969392421070441,0.33091631024293294,0.20017181325913838,0.11177339505865652,0.20980779042872283,0.27526270046584866,0.2792418844887561,0.7511904761904762
7,0.5196459135398935,0.34599839298115853,0.20986080714157326,0.11638676143424076,0.2189747970199496,0.28471935435515394,0.28770378846909545,0.7470238095238095
8,0.502588818804857,0.33393699615824934,0.20379406654773277,0.11482469131648444,0.2116523031294561,0.27316194716422876,0.2173995242110112,0.7431547619047619
9,0.509272514300635,0.33867102106395947,0.20630142817777813,0.11566925572229551,0.21131203179059047,0.276620434876425,0.23806352342779852,0.7461309523809524
10,0.51175024889296,0.3387417374133644,0.20440862543061308,0.11474458097980522,0.213887568565656,0.27788246187680027,0.25693898752080424,0.7479166666666667
11,0.5120052595030683,0.3398187929066504,0.2055648835860539,0.11480407107626633,0.2125287980983348,0.2795842280268933,0.26408994361688776,0.7407738095238096
12,0.5009729335471785,0.3331224030951239,0.2014745987820755,0.1139452300281863,0.2112880785594942,0.2794039530638717,0.24848964131601334,0.7452380952380953
13,0.5013074272473819,0.33672961235168913,0.20469687494368272,0.11501141044722461,0.21158751545965804,0.27157888476481545,0.25218871451731234,0.7410714285714286
14,0.5048245614034534,0.3376985685754819,0.20822534944455512,0.11660374255213282,0.21870704740052263,0.2790492052663105,0.23908304639889905,0.7443452380952381
15,0.4997961104609916,0.3376700555171502,0.2065499890525368,0.11724656591024527,0.20979472299956461,0.27759348067491213,0.2639400396774754,0.7505952380952381
16,0.5031177687398818,0.33838852442286393,0.2093564136697757,0.11964715680689714,0.21173321794328173,0.2776761180005907,0.2464028571714073,0.7547619047619047
17,0.5036726018617735,0.33104674934448086,0.1980743152773514,0.11016910400233713,0.21135203737402977,0.2776165996823352,0.24573138131468888,0.7392857142857143
18,0.5030701754385413,0.335342083349931,0.20562675031772212,0.11666837402963404,0.21916721716294205,0.2823118101885162,0.245405159845613,0.7404761904761905
19,0.5025244920223064,0.33549943110809843,0.2042903484939203,0.11318779896412547,0.21144127709786759,0.2786167463849639,0.2755745078903091,0.7479166666666667
20,0.515679824561347,0.34570548688908254,0.21067604955036134,0.11659195246751604,0.21821083862662766,0.27981546404097085,0.25290959587634176,0.7419642857142857
21,0.49705523489452663,0.33049853347231256,0.1967101402245167,0.10850300396514269,0.20670833427778113,0.27051917443103085,0.22632163323629928,0.7485119047619048
22,0.5021225602352143,0.33381600037487674,0.20251275978902625,0.11439179360722024,0.21130348346781713,0.27368510745520425,0.24927384886851936,0.7395833333333334
23,0.510339608193629,0.3371110431178857,0.20459201481868308,0.1154302147272233,0.21278437951688955,0.27733545356437406,0.2698009634615017,0.7470238095238095
24,0.517543859649066,0.34396568337361916,0.20798273575205278,0.11512286931115188,0.21978694747839317,0.2846725225074863,0.28219169585112486,0.7410714285714286
25,0.516228070175382,0.3425961549913578,0.20837317951294704,0.11666582436639927,0.21779949048297334,0.27984235532415863,0.24677528181484082,0.7473214285714286
26,0.5073707659580039,0.34253824614977335,0.21202019257224686,0.1210753568387931,0.21508068596498545,0.278167003027601,0.28238742596181887,0.7470238095238095
27,0.49366133671566237,0.32822587020796695,0.19800937873452412,0.11025950904884836,0.20783115910786742,0.27536295991190113,0.2835402872400089,0.7464285714285714
28,0.5041666666666114,0.332819846614164,0.2031549830729933,0.1134560893397543,0.21614893638444038,0.27651221704303713,0.282547792294787,0.7386904761904762
29,0.4997240578124894,0.3316325173616399,0.19935424239722901,0.11142512307723192,0.20889081478619895,0.2767105842285599,0.2516517937453978,0.736904761904762
30,0.5023280747880378,0.33491039302815184,0.201212563908119,0.11106109379043631,0.20986951002394422,0.2737819616249496,0.2505793210544925,0.7482142857142857
31,0.4946756364500943,0.32597657565334276,0.19727955783604936,0.11105519982002302,0.2072500495191685,0.2714708578893899,0.24064720091634642,0.750297619047619
32,0.515241228070119,0.3448861474143839,0.21168284339251844,0.11906919690332163,0.22897753887050998,0.2813100307711929,0.28364175816729814,0.7425595238095238
33,0.48299602780082224,0.3197846847087998,0.19389174860069042,0.11054706320500776,0.20447648045409167,0.2718171204130267,0.2651500969250548,0.749702380952381
34,0.5144736842104699,0.3453009592939251,0.21071906975868082,0.11915923392989014,0.21763407223378137,0.2836217987543453,0.280324628997973,0.7523809523809524
35,0.5209429824560832,0.3499047496494168,0.21537321114758382,0.12179147019693883,0.21921396633495033,0.2846936434990341,0.2933396802297629,0.7526785714285714
36,0.4977154807773247,0.3291280742030981,0.19939874338629596,0.11296582367503008,0.2091394157936219,0.26939502169483087,0.25209356429113927,0.7455357142857143
37,0.5112938596490667,0.3404479262401887,0.21177448477198454,0.12262891981343967,0.2269105925461439,0.28924746878381025,0.25834222431306486,0.7485119047619048
