,b1,b2,b3,b4,M,R,C,accuracy,b1_base,b2_base,b3_base,b4_base,M_base,R_base,C_base,accuracy_base
11,0.35671269287051527,0.22728485970633922,0.15183950850657585,0.10366205725210978,0.16093728851286287,0.29477847489108105,0.36889204359474864,0.8470238095238095,0.3285185185185033,0.18406105569136302,0.1040349860630176,0.06184965064544293,0.15698397112111775,0.21906228693574484,0.0645322901692301,0.9063988095238096
12,0.365667550755496,0.23186430203594802,0.15399765997700418,0.10410705411595081,0.16359194496705018,0.2956134235733622,0.31185795870311256,0.8473214285714286,0.33185185185183647,0.18735563091474589,0.10811124626127869,0.06596024484836156,0.16027093286736865,0.22623368115858072,0.0797542426226266,0.9056547619047619
13,0.3599966404397166,0.22951013345370963,0.15459827619972377,0.10656284582473413,0.16514091916952478,0.3033857956625958,0.3577514501621842,0.8476190476190476,0.3351388888888734,0.1907928795174907,0.10858847924314056,0.06562372734808493,0.15816969642656056,0.22911951072814815,0.07414127244471615,0.9026785714285714
14,0.3622491808845458,0.22853801829535525,0.15236676071994204,0.10341646388823501,0.16242011939862822,0.2975933409049316,0.31469773030686715,0.8514880952380952,0.3338888888888734,0.1904367377747075,0.11012057116925428,0.06763951426898453,0.16094440624707046,0.2258399686359351,0.07008534163029255,0.9044642857142857
15,0.34915566844184953,0.2147379230783258,0.1387116291107171,0.09167287323021953,0.1553647798977241,0.28409937209910285,0.2678554847663947,0.8486607142857143,0.32740740740739227,0.18294629332177365,0.10456240196439798,0.06454154955553702,0.15451398208611342,0.21918298394827754,0.09230215235790275,0.9008928571428572
16,0.37089373609557247,0.23449752511084077,0.15428673396859552,0.10046451725794359,0.16622181696995234,0.2948987736171463,0.2962877472630278,0.8578869047619048,0.32740740740739227,0.18634652682129105,0.1082038290344775,0.06659558290108968,0.163215507396923,0.22687279152774745,0.06391393302041377,0.9061011904761904
17,0.3579278583797659,0.22581810412297268,0.1479348491740398,0.09762371025280986,0.1608357291302014,0.2911685984204121,0.2601354524462498,0.8497023809523809,0.33129629629628093,0.183944330232209,0.10434351225770416,0.06330495019864953,0.15688152037237307,0.22156730781030695,0.07479286930239122,0.9058035714285714
18,0.3621720767775579,0.22901921357893112,0.15194310246916165,0.1017300352230611,0.1615016257024597,0.29265298098579795,0.27889726630030415,0.8504464285714286,0.3228240740740591,0.18170332546446524,0.10467550658082676,0.0630058846602766,0.15850985536026824,0.21936697844669076,0.06985267410203035,0.9071428571428571
19,0.3576964264956341,0.22410319197630216,0.14654231578975388,0.09651025074366676,0.1605812597082944,0.2889520726551094,0.27988170687974656,0.8483630952380953,0.3268055555555404,0.18383325434762132,0.10420106756671708,0.06239107023461513,0.15873084485855432,0.22563898464718612,0.05334330635885717,0.9046130952380952
20,0.36945851060510715,0.23357781265695216,0.15650779419014726,0.10749336467960888,0.1666837012874547,0.3062803819604004,0.3920337786948032,0.8453869047619048,0.3346296296296141,0.1891878992889619,0.10837381428828534,0.06640615218678934,0.16246526521768917,0.22636340984873532,0.07403603486528657,0.9050595238095238
21,0.37209531830057585,0.235855086050493,0.1568976768291853,0.10681929390968577,0.16741219982161512,0.30161087801190545,0.3255991125311418,0.8504464285714286,0.33111111111109576,0.18769013928236902,0.10867517635149473,0.06739247183646087,0.16264133052676424,0.22854576775252616,0.08892847137543122,0.909375
22,0.35929371344830363,0.22936899652894452,0.15474214917110649,0.10649190385431559,0.16281648584470487,0.29992434418095887,0.3353775594754754,0.8510416666666667,0.33208333333331796,0.18674859961206522,0.10792597566092708,0.06662598247894536,0.1563193908952213,0.22241693454735703,0.07524676815952133,0.9050595238095238
23,0.37052010663191026,0.23395434572894624,0.155525376320789,0.10366389245090415,0.16446454404794975,0.2993187239197778,0.3002807239331703,0.8485119047619047,0.33060185185183655,0.18212566997157512,0.10177602628570682,0.06066475204901405,0.15836901440924808,0.22369108313935746,0.062061736089402214,0.9047619047619048
24,0.3598786857285946,0.22598462036633013,0.14875554041700775,0.1001134110587689,0.1608436926114381,0.2898708417241,0.32541390094046313,0.8470238095238095,0.3262037037036886,0.1842097085274433,0.10631900533423365,0.06577607562561852,0.15974947196417938,0.22049723354693435,0.07699313753001492,0.9035714285714286
25,0.3599921953991405,0.22450430636102575,0.14703527325176424,0.09866299005644999,0.1602707712666068,0.28989667911858547,0.30713324503172235,0.8508928571428571,0.3323148148147994,0.18961426052913938,0.11042581114946594,0.06831006784330654,0.16074782166408305,0.22005152267384467,0.08480114517582213,0.9041666666666667
26,0.35702216243233037,0.22300115981776764,0.1466747575958579,0.09886739711457941,0.15863638893724677,0.28769171115632336,0.30884142400447084,0.8446428571428571,0.33217592592591055,0.18584602993723354,0.10630991620160934,0.0657718582197424,0.15768963539627748,0.2247985622126419,0.08913605201283349,0.8994047619047619
27,0.3509624420938383,0.21607204055446497,0.139902741956261,0.09158439454180901,0.1561965805158757,0.28424309071966813,0.27327706825759596,0.846577380952381,0.33134259259257726,0.18331643775452042,0.10288997961302347,0.061744069337785396,0.15672775884672524,0.22125604650155203,0.07608842016053528,0.9049107142857142
28,0.3616018211136474,0.22807589857747165,0.15237514642430647,0.10390865675623201,0.1632063005594951,0.3030938448941283,0.3354485370713241,0.846875,0.33365740740739197,0.18659896202569082,0.10669574091060922,0.06520306249616964,0.1565674995171528,0.22322672792714104,0.08865290038780511,0.9017857142857143
29,0.3549039808353979,0.21955635584833966,0.14246479982242924,0.09449163436751268,0.15689168903974493,0.2860780651595537,0.25389163598186554,0.8388392857142857,0.3262037037036886,0.1792376141730654,0.10110490646336649,0.06122012084911989,0.15821941247703886,0.22264512285668747,0.07779948198626029,0.9017857142857143
30,0.3596485828561824,0.22964692426524666,0.1542741959053744,0.10720189027521805,0.1614017980991107,0.29744778673944566,0.35482201821501297,0.8459821428571429,0.3316666666666513,0.18784753146036884,0.10791029428212763,0.06635362025926776,0.15928722078155233,0.22353957069017713,0.08871341613991299,0.9007440476190476
31,0.3393916548462149,0.21150142330402144,0.13589575868766807,0.08593940258590015,0.15314877823916437,0.28360198469799563,0.21271919643032747,0.8398809523809524,0.32745370370368854,0.185274992691036,0.10653347885883174,0.06485559588500474,0.1535812034889092,0.2169631930608518,0.0770013528784076,0.893452380952381
32,0.3702179672037614,0.2334377015164937,0.15509901994509845,0.10603308360001792,0.1649841538795878,0.2936829552345794,0.32693998836278115,0.8501488095238096,0.33069444444442914,0.19178206958917104,0.11347670595447597,0.07196276461303677,0.16519318944888955,0.2275731084222772,0.11373705527873484,0.9063988095238096
33,0.37918543296662477,0.2381904910343592,0.1576201930624758,0.1067044841679969,0.16695657942881645,0.2991999029131306,0.36286054320352645,0.8433035714285714,0.3299074074073921,0.18521034656504548,0.1062148777332551,0.06448959216358882,0.16337464315806105,0.226074380866374,0.06935271381992113,0.903125
34,0.3619430788009626,0.22886265383257573,0.15252533296945575,0.10488476110788658,0.16189584214520836,0.29594972870838643,0.36122487077311016,0.8443452380952381,0.3286574074073922,0.18401541315426753,0.10421956752338891,0.06262921363049191,0.1602905712897201,0.2255438783417807,0.07982797578765417,0.9044642857142857
35,0.3637285762572394,0.22589302709995263,0.14833004258155624,0.09948591387101369,0.16124628217414247,0.2943447584029697,0.3360700384228506,0.8494047619047619,0.3268055555555404,0.18575913922936826,0.10681676108802128,0.06431370522399857,0.1617160489769256,0.22470837414539085,0.06064184679660086,0.903720238095238
36,0.34772259251418636,0.21551614088979398,0.14142583645917203,0.09524765697457277,0.15607542836760557,0.28279270852724464,0.2785550539529679,0.8520833333333333,0.3293055555555403,0.18588204846826306,0.10720482701299827,0.06639645667241109,0.1563690312192764,0.22305595508439366,0.07451853056826852,0.9092261904761905
37,0.37139249072677055,0.23349216053874228,0.15418024845355763,0.10309970719643048,0.16641543338105605,0.29629905847029153,0.3328777892662823,0.8494047619047619,0.33611111111109554,0.19069424212985056,0.11132065244929272,0.0693999407866,0.16401253460922224,0.22712329124341873,0.0967018659738924,0.9035714285714286
38,0.3582145493205605,0.2251644748170623,0.14856599793902991,0.09918438121544162,0.15972913542040354,0.29143375089018997,0.2671037297945344,0.8498511904761905,0.32504629629628123,0.17922016736055568,0.10109834538903228,0.060127126473678814,0.15462383990386236,0.22210844644776415,0.06418143356808498,0.9040178571428571
39,0.3715787803838329,0.2363475625464727,0.1569280231591001,0.10690695121770788,0.16413467880856544,0.2921497179104008,0.33685194122187184,0.846875,0.3309722222222069,0.18677183945290843,0.10636474361103708,0.06405277037031239,0.16193419877921605,0.22737898813867913,0.07704530740173683,0.9049107142857142
40,0.3621475959509815,0.2261563397546623,0.14868091498436642,0.09975007172853649,0.16062765446708574,0.2887331139708134,0.2763843568367153,0.8421130952380952,0.3324999999999846,0.18665497714344767,0.10813105114910385,0.06810260377757375,0.1600112891767115,0.22408785235320014,0.11361573082226242,0.903125
41,0.3687322490152667,0.22950935028161584,0.14984198904634075,0.0975838695039998,0.1642334251850202,0.29477086453679285,0.25270163095490106,0.8452380952380952,0.3307870370370217,0.18680344334353782,0.10702026517714783,0.06491164242240609,0.1627672072945017,0.23213268014482816,0.05751672376035678,0.9047619047619048
42,0.37290879913776037,0.23890522036965978,0.15986665333671973,0.10879498179041186,0.16725306844761795,0.30404349555087046,0.39090587008541827,0.8497023809523809,0.32652777777776265,0.1851381654585035,0.10524620471908847,0.06332036357094582,0.1593839950235771,0.224928177777015,0.056060705906183714,0.9028273809523809
43,0.37200303153226594,0.23633729150595045,0.1583530375362215,0.1079997741448172,0.16710969550443164,0.2999882540712928,0.3695689133865824,0.8452380952380952,0.3326388888888735,0.18766161665432962,0.10754484071772427,0.0657552162979026,0.16258287918456457,0.22672842035953444,0.09697977798424322,0.903125
44,0.3633709748636823,0.22806858296854984,0.15049169382785776,0.10069614987484554,0.1643342328926673,0.2944397731772463,0.32571325779056165,0.8538690476190476,0.333194444444429,0.18574892557500702,0.1039530892893145,0.06103167019427469,0.1596743206588423,0.22185991763256593,0.06094208769713146,0.908779761904762
45,0.35910902853539,0.2260066372924558,0.14965630855479622,0.10200223749108682,0.16121211811719943,0.29752989012444464,0.3130249797710308,0.8425595238095238,0.33124999999998467,0.1868501997833763,0.1084466802471443,0.06744138844560983,0.1546349736961528,0.2216261299497528,0.0887545080383051,0.8995535714285714
46,0.3655220931064311,0.23263137677398135,0.15453436589874245,0.10472422296893888,0.16359279504710447,0.2981504668744592,0.3633081796164642,0.8447916666666667,0.32675925925924415,0.18272278865643773,0.10287194083668132,0.06218992176623054,0.16070908388966057,0.2306867816968724,0.07636348607072711,0.9025297619047619
47,0.3652129574724677,0.2269264144467726,0.14830206025929601,0.09898798914694688,0.1606313252796817,0.29057512393851515,0.30683113642633225,0.840922619047619,0.3263425925925775,0.18264855636547764,0.10279311398783683,0.06082173633677874,0.1585759742157607,0.22261788326748339,0.06316117805372981,0.9028273809523809
48,0.36060847448757116,0.22866553108422502,0.15305864206131187,0.10491486476350462,0.16246175420089817,0.2945110606459444,0.3412657295983925,0.8491071428571428,0.32995370370368843,0.18802769575087872,0.10923778125030895,0.06847416581979185,0.16087083495806187,0.22552072112272858,0.10744035447155537,0.9074404761904762
49,0.3673525559078969,0.23068185131719127,0.15132011534156173,0.09997211186694262,0.16339917385671976,0.2923322806004172,0.3244080470163537,0.8553571428571428,0.331620370370355,0.18895956184937143,0.10759370184022189,0.06550456569793471,0.16040803715204258,0.2265712707683534,0.07065917489040335,0.9066964285714286
50,0.36187257265235956,0.22720835550374066,0.1492535726107302,0.10083488488752425,0.1594039334775914,0.29176130978613235,0.33221642533758905,0.8485119047619047,0.32685185185183674,0.18245203984453348,0.1036284370508707,0.0639509847322461,0.15896067216927284,0.22557589328282296,0.09683121343503567,0.9016369047619047
51,0.3711520502373256,0.23561264743406007,0.15719523942064048,0.10795719849133688,0.16710577651997643,0.299176825498767,0.3494213546962939,0.85,0.332407407407392,0.18843342294336096,0.1085254674427562,0.06690335356501848,0.16178710063639326,0.22846466107807525,0.08046223088343323,0.9074404761904762
52,0.36931975048278226,0.23140557463692613,0.15166020995724044,0.10205032182779121,0.16496692367912602,0.29141772333233823,0.3102735190073527,0.846577380952381,0.33541666666665115,0.18772582150396927,0.10707524451540845,0.06537692472029542,0.16525219949860825,0.2292325166508588,0.1010030863468268,0.903125
53,0.35455118239516353,0.2212969199881453,0.14364870129314572,0.09309934718946809,0.160288561995788,0.291038803985981,0.27430822330488336,0.8428571428571429,0.33925925925924355,0.19116553576702044,0.11155144202777613,0.06797108196848752,0.15715925758432497,0.22517902465005524,0.07010227702130037,0.9019345238095238
54,0.36009979726324803,0.22692541133423974,0.1495617187785344,0.09953147674383014,0.16236693965808865,0.30012119978684726,0.27334877121788964,0.8511904761904762,0.3401388888888731,0.19283823767912786,0.11333463714744224,0.0711050060081257,0.158246292390517,0.22640361099937042,0.08866748194651915,0.906547619047619
55,0.3659426192885324,0.23080214169183755,0.15500974269830362,0.1068485978482057,0.16396193045260057,0.29326966376748087,0.3347709390326228,0.8441964285714286,0.3272222222222071,0.18679215433886848,0.10808764558785922,0.0672223685832304,0.16284235932635444,0.22650535287308832,0.09498844625710794,0.9077380952380952
56,0.35905038198575256,0.23088612834199906,0.15596477265243755,0.107000668174879,0.1646692730639852,0.3033250842131727,0.34934160233234085,0.8494047619047619,0.33185185185183647,0.1869358328723228,0.10731639959436895,0.06515740373891743,0.15512884051366857,0.2228365748156478,0.061986402225102495,0.9050595238095238
57,0.3538419730751485,0.22291095861015242,0.14752628830568495,0.09832033258303287,0.1601921440909134,0.29239858446666767,0.26788493755833437,0.8443452380952381,0.3334722222222068,0.192544856267522,0.11591093674104617,0.07515505425992418,0.1587202423353764,0.22678748998804252,0.12307126132309763,0.9025297619047619
58,0.3544479414270244,0.2235760351597198,0.14907415932925377,0.10192302459869762,0.16021665455434825,0.2930005467658997,0.33621949485671565,0.8529761904761904,0.32736111111109595,0.18318737374450136,0.10395685741802874,0.06245365885537188,0.15799882563643655,0.22056737287973763,0.08063754354202984,0.9032738095238095
59,0.3554890088498851,0.22027588657851785,0.14142780486678821,0.09161557406218507,0.15863559941963865,0.28632066267578865,0.23746986938999542,0.8428571428571429,0.33425925925924377,0.1891668567094286,0.11096061959724017,0.06948541146180565,0.15998980798736362,0.22528556323076696,0.09416158394904099,0.8992559523809524
60,0.35507794813074833,0.21995489419052122,0.14322695460292822,0.09455802041358534,0.15577653412153433,0.2855307028320205,0.2633136481477901,0.8400297619047619,0.3246759259259109,0.18095387541983787,0.10220693925564532,0.061550272203908275,0.15471309578781087,0.21918840505062925,0.07134297126688913,0.9019345238095238
61,0.3627935885890885,0.23248378126356772,0.15715075719902963,0.1085176987605934,0.1637793540748592,0.29758998639624057,0.3366909272091159,0.8476190476190476,0.33134259259257726,0.18858946833435655,0.1104058462916686,0.06922469198207844,0.15909221649115754,0.22842955370987414,0.09608119452705541,0.9052083333333333
62,0.36544866569396195,0.2352014126250719,0.1571888388837909,0.10497477743601011,0.16385448857062132,0.2953602641929237,0.2964227614164146,0.846279761904762,0.33666666666665107,0.19350607812863077,0.11350235091643243,0.07158271286455088,0.16442542051240264,0.23149610794879721,0.11070590290044942,0.9063988095238096
63,0.3706969924845846,0.2344053914356405,0.1548541062938815,0.10347024884952713,0.16451338654678252,0.2957951940415996,0.31680612273714404,0.8546130952380953,0.32870370370368845,0.18754675810545623,0.10818475881817016,0.06690361732922419,0.16121224639498552,0.22784620551832682,0.10446482998921554,0.9083333333333333
64,0.3673788081915864,0.22921191429673868,0.15076868034738142,0.10142725811173481,0.1619853709509021,0.29201060687062325,0.29506774265135294,0.846577380952381,0.333981481481466,0.189797766028303,0.10948722455939991,0.06734753796871681,0.16141087735255588,0.23210044956988518,0.07468369281440079,0.9052083333333333
65,0.3730589565185783,0.23703693054498012,0.15680920331370196,0.10559477255246347,0.1662942880828577,0.2992254516115988,0.30047056714955833,0.8497023809523809,0.3270370370370219,0.18377200159170168,0.10306037190201603,0.061297037297249626,0.161391802823266,0.22595945666812087,0.054967498749581324,0.9068452380952381
66,0.35687970087118004,0.2240483469862948,0.1494980096875523,0.1028621358205892,0.1588156141275566,0.2896986351821084,0.3177576986969269,0.8461309523809524,0.33999999999998426,0.1961103778565191,0.11796571095850396,0.07633579341447591,0.16144556602790014,0.2285926895070687,0.12446283608855424,0.9017857142857143
67,0.3510386210592957,0.22307630403110845,0.14905615051331642,0.10179081301012959,0.15961133073005168,0.2935459917556873,0.30579762823449896,0.840625,0.3340740740740586,0.18526965666025597,0.10539593311306299,0.0626335065471693,0.15318012559651187,0.2231737663244999,0.06076542144513471,0.8955357142857143
68,0.37530894753749094,0.2355946537768746,0.15474937694179866,0.10165434159790057,0.16667173747043687,0.3000517968906887,0.302812957343935,0.8519345238095238,0.3337962962962808,0.18916117851988404,0.10865807739741756,0.06779667597607664,0.1665291370096765,0.2278860629528858,0.09281309001441478,0.9043154761904761
69,0.3859782169710597,0.2476283271481986,0.1689885927203433,0.12019926209852767,0.17143428243366138,0.3069816333280232,0.3922609887175136,0.8547619047619047,0.3340740740740586,0.19115269250483613,0.11126115938543987,0.06895917424423603,0.16569196590324542,0.2317973579245028,0.07485324825691617,0.9074404761904762
70,0.3684678412909468,0.23459185315223344,0.1559793002069616,0.10467291678876339,0.16510321023227434,0.2952809065097069,0.3181516187206178,0.8514880952380952,0.3318981481481328,0.1869908971752359,0.10544171087160253,0.06259471736896798,0.1632760872797251,0.2253140721160549,0.05951191964185736,0.9101190476190476
71,0.3654136996384029,0.23019620915966021,0.1514940762088268,0.10119493211981363,0.16296384676673845,0.2951793623424637,0.2672196291834569,0.8436011904761904,0.3306481481481328,0.18410476996250957,0.10256407148775742,0.061192631587515596,0.158616959956552,0.22379090701573479,0.062083379716723286,0.9022321428571428
72,0.36054508129622304,0.23092833523509318,0.15614006043591067,0.10894572474615695,0.16285201330591031,0.29881322406388755,0.41478649063878376,0.8520833333333333,0.33129629629628093,0.1868632566437244,0.10811507283989871,0.06596199582909718,0.15491933209373218,0.2195673908618568,0.07057008288656709,0.9014880952380953
73,0.3669498060286561,0.22786685783996502,0.14699394388435574,0.09410811500279444,0.16268624373561053,0.2931848762348733,0.2608137359013468,0.84375,0.32685185185183674,0.1870590822133285,0.10900516785256736,0.06653308234274939,0.16332743490268226,0.22692936020494367,0.07508057654339043,0.9041666666666667
74,0.35714040286576654,0.22849117360714105,0.15550674762498112,0.10862541249204222,0.15890672474080755,0.29314883219934856,0.35084794737064956,0.8583333333333333,0.3285648148147996,0.18199162416476877,0.10439501987210827,0.06382253301092537,0.1572250205837956,0.2232287212878937,0.07559346485849038,0.9092261904761905
75,0.34985384822616894,0.22004026151080622,0.14560369850290275,0.09918316609736193,0.15720824959852076,0.2942901780906673,0.35086090391787644,0.8446428571428571,0.3333333333333179,0.18705755879682334,0.10541594175829422,0.06322520719634132,0.15790299123925958,0.22570345235638484,0.07683843504415284,0.9040178571428571
76,0.3645011838859131,0.23382926120007758,0.1569554567753891,0.10686890107561524,0.1640559541570579,0.2970479965040516,0.3085574663699678,0.8519345238095238,0.3299999999999847,0.18578381253488357,0.10584022669333297,0.06253292970006426,0.15990174619026468,0.22313493610349663,0.05178660488837729,0.9089285714285714
77,0.3635168467169255,0.2277944257214559,0.15017720708609175,0.10252148928198468,0.16012505875425984,0.2911463518635887,0.30594969353511,0.844047619047619,0.322175925925911,0.1801288725379646,0.10329001221860062,0.06298965600208306,0.15628170716507836,0.22116790692528066,0.07549518419524089,0.9008928571428572
78,0.3574550969256652,0.22610187089761127,0.15076344729461677,0.10345079337953562,0.16002108513926014,0.29135218497167553,0.3390714075490934,0.8491071428571428,0.32828703703702183,0.185049177354072,0.10521247707691266,0.0636999391146682,0.15741196176881478,0.22135302134808027,0.08167874073680557,0.899702380952381
79,0.3797150892652405,0.23979306560856656,0.16080751743293356,0.11113085900814988,0.1679529582993553,0.29962520913137175,0.36901604843311697,0.8482142857142857,0.33037037037035505,0.18818794483538506,0.10972903091576817,0.06819413277022641,0.16421294864437017,0.22766121809817272,0.07594398070992538,0.9078869047619048
80,0.3588059803999034,0.22611941419477224,0.14883668867637256,0.09862939170516871,0.16163661517067077,0.2903863902726809,0.2841254404996886,0.8513392857142857,0.32671296296294783,0.18313268596235316,0.1023580470090884,0.060145430540263486,0.15634888964137258,0.21935133992856748,0.05803052029858265,0.9068452380952381
81,0.3762202273332648,0.24065601167126147,0.16032207341861462,0.10757183788367938,0.17039671513731652,0.3031650494145303,0.3498777961659144,0.8540178571428572,0.33759259259257696,0.19215668038039,0.11102503165932903,0.06800184340157876,0.16428098426873958,0.2282517130042975,0.07550223623108865,0.9077380952380952
82,0.37639303845857053,0.24054098761121348,0.16168143639655444,0.11085730199634002,0.16880553674451848,0.3032732437309914,0.3532810980772183,0.8497023809523809,0.32995370370368843,0.180524727846115,0.09934631629815421,0.057387513784621515,0.1603199187244183,0.22222505302902035,0.05581346540950987,0.9028273809523809
83,0.365051277998612,0.23228219554891866,0.15512944046726845,0.10590972317207897,0.16506903785828914,0.297982702749345,0.3660243326793729,0.8421130952380952,0.33101851851850317,0.1861966014263225,0.10698439742795994,0.06538969710523322,0.16151994625252786,0.2273152244156208,0.07431907989053986,0.9008928571428572
84,0.3567766125131788,0.22397083356431424,0.1466053231814339,0.09650595590864111,0.16046909424411843,0.28909775665334375,0.2791822691053138,0.8447916666666667,0.3315740740740587,0.1884471727322304,0.11261145000409557,0.07372220133551824,0.15841325022721614,0.22612046203952194,0.1328951737666995,0.9061011904761904
85,0.36197707759926606,0.22906932873573543,0.15208126597994515,0.10210916641837492,0.16174167306504705,0.2957465989465618,0.2747843199041472,0.846875,0.32749999999998486,0.18335313253969257,0.10269820988735336,0.06125264485809816,0.1585849810287026,0.22457977454980554,0.05918070489102004,0.9008928571428572
86,0.3553441260129136,0.22144308908026128,0.1438262706543056,0.09497249183804123,0.160214732203448,0.2887369232542768,0.26285776857888016,0.850297619047619,0.3282407407407255,0.18164534894460355,0.10118231829134071,0.06016457905456414,0.1576336271123381,0.22471019713945553,0.059775668088668535,0.9038690476190476
87,0.37474738542000474,0.23569339618122212,0.15414302817920275,0.10049943052936271,0.16904062600341038,0.2993148831377887,0.2859103320815907,0.8458333333333333,0.3307407407407254,0.18754339191132244,0.10823197707801449,0.066070062711776,0.16433318095132718,0.227404474148218,0.07338980460524604,0.906547619047619
88,0.358057760514647,0.2231944520038936,0.14311818744914245,0.09220979526479388,0.1604152376468646,0.29217834011348126,0.2549361156532731,0.8489583333333334,0.33268518518516976,0.18649590854954606,0.10540743441128317,0.06428618189837092,0.16151022999494172,0.22470985856687117,0.07830729306291508,0.9019345238095238
89,0.3515391115308668,0.219016728862796,0.14276486277236658,0.09499600567076867,0.15553450530204485,0.28016347876257036,0.24968820240725048,0.8456845238095239,0.32777777777776257,0.18347317325164228,0.10598704176845147,0.06509315800552261,0.15650484288456473,0.21590667567654076,0.1068747334485515,0.9058035714285714
90,0.35884233939762705,0.22500980869401116,0.14779981792005822,0.09745733495948015,0.1621706216350742,0.2922884843194442,0.30826108134835567,0.8522321428571429,0.33277777777776235,0.18422690294219676,0.10286906669854372,0.06073528908584091,0.15975686557924945,0.22335856183209185,0.05587001018089947,0.9098214285714286
91,0.36127303167637104,0.2258762380701339,0.14937284452191843,0.10205912198119142,0.16120469446279345,0.2914407005750061,0.32461219666460955,0.8446428571428571,0.32861111111109587,0.18400245204045293,0.10426499461806968,0.06230386092760785,0.15791502516078576,0.21967875430470893,0.06106963833344568,0.899702380952381
92,0.36525819959648237,0.2295167326218019,0.15181476214902004,0.10179954057341084,0.16164431535998375,0.2901641958160434,0.2950973725120735,0.8418154761904761,0.3322222222222068,0.1847128709564293,0.10572967290305957,0.06459726740614015,0.1585732317483491,0.22108192999290435,0.08116282209111955,0.9005952380952381
93,0.3714579595817636,0.2352159422206572,0.15799083768351035,0.1099733319892945,0.1656303103475794,0.2983712075270149,0.36673309596842635,0.8514880952380952,0.33291666666665126,0.18807550567080772,0.1070588568789602,0.0631327120783167,0.16057209444717588,0.22134788403542563,0.06184910235881153,0.9046130952380952
94,0.358850745632601,0.221042234603467,0.14383818577468951,0.09510745512758612,0.16086430846000518,0.2904621795675998,0.27646164441229326,0.8471726190476191,0.32675925925924415,0.187569501709039,0.10882086756765127,0.06797482884397286,0.1617343013331866,0.2237626845773762,0.09152274828576473,0.9092261904761905
