,b1,b2,b3,b4,M,R,C,accuracy
0,0.3388888888888575,0.18950110604403464,0.10709589767795498,0.06368658117181207,0.16769506493866232,0.2328588264001071,0.07415570752422025,0.9089285714285714
1,0.3292592592592288,0.18342045297659584,0.10298015575397014,0.061143099832597955,0.16321901892615143,0.22781795213503536,0.057204689322540005,0.9053571428571429
2,0.3375925925925613,0.1845182381740321,0.1012907573363326,0.05893301989367509,0.16306034700618685,0.23164242534542193,0.07976138882439103,0.9026785714285714
3,0.3456481481481161,0.1962787979185181,0.11617306764155876,0.07402071695045569,0.16712032525893925,0.23676403830249163,0.11380372363533746,0.9095238095238095
4,0.34768518518515296,0.20181153404143795,0.12207809168139133,0.08044242643942517,0.17250888427130123,0.2369700386195791,0.14001176857082906,0.8982142857142857
5,0.34138888888885727,0.19315041089510848,0.1120350018309218,0.07019197675477225,0.1712066454055192,0.23365002303276733,0.11506127984834781,0.9089285714285714
6,0.3433333333333015,0.1914202962017689,0.10802100359128668,0.06386000278063746,0.1690227242036884,0.23433008400690092,0.0786569210241661,0.9074404761904762
7,0.34537037037033835,0.1894147926230031,0.10479133200699638,0.06108981995690771,0.1620518924444168,0.23210366914805788,0.059935160653159465,0.906547619047619
8,0.33333333333330245,0.18523463144580243,0.102616219716159,0.058864218336329356,0.16750289055904094,0.23117362318320805,0.07229348225211382,0.9008928571428572
9,0.3387962962962649,0.18717536430673892,0.10601685852017752,0.06423277550541517,0.16423156502016478,0.23288478211676894,0.07790961321012059,0.9002976190476191
10,0.3412962962962647,0.19017300625059944,0.10683964348010531,0.06273164584814861,0.1611239846544927,0.232497040243262,0.07752653435529733,0.9035714285714286
11,0.3471296296295975,0.19594550480418527,0.10981971274646929,0.06416416132797412,0.17027576118018134,0.2368560200644487,0.07586827651330923,0.9107142857142857
12,0.3418518518518202,0.19411696810529017,0.11240845214929227,0.06995943977788285,0.16923869242994094,0.24027158934668383,0.1054716289669176,0.9005952380952381
13,0.3447222222221903,0.19800410083582637,0.113117869298256,0.06743322061064919,0.17226912881361517,0.24189818620160614,0.07306271749209473,0.9014880952380953
14,0.3424074074073757,0.190907404059656,0.10952239417977909,0.06809779500617277,0.1592890154943668,0.23228971554412017,0.10690477271027952,0.8952380952380953
15,0.3317592592592285,0.18197003251326355,0.10056798997618553,0.05935481728375836,0.16719707703223832,0.229257449369282,0.08142539358590756,0.9011904761904762
16,0.3440740740740422,0.1954983164910496,0.11623156025837134,0.07571789495316648,0.17171563106022547,0.2396603048694853,0.14558118455842356,0.9050595238095238
17,0.3331481481481173,0.1832135360051948,0.1030049821351932,0.060915732454024644,0.1618392244504058,0.22598511393256585,0.07660253462171497,0.9083333333333333
18,0.3313888888888582,0.18065653741777074,0.10112498568072598,0.05911061286245184,0.1647944420859223,0.22439905880166502,0.06395398345271058,0.9056547619047619
19,0.34027777777774626,0.19275226430736406,0.11178503533862044,0.06915022608441836,0.1676144807884573,0.23546266393944348,0.10838738240023031,0.90625
20,0.34259259259256086,0.19061893400771568,0.10512889635654687,0.06098482155628964,0.172529319527088,0.2367644183378977,0.08531403479901309,0.9053571428571429
21,0.352129629629597,0.20053629171030804,0.12338179952932182,0.08294335938490868,0.16336163675609153,0.23590383601481246,0.18489759807323844,0.9026785714285714
22,0.3362962962962651,0.18579915057569885,0.10250724014051017,0.05984061994975573,0.16570793442875903,0.23343332272229933,0.06515156192312549,0.9071428571428571
23,0.3399999999999685,0.19133205310519114,0.11123526589523486,0.07001561483620258,0.16409563466495394,0.22812933379168174,0.11023056436317301,0.8961309523809524
24,0.34287037037033863,0.19289693541784358,0.11307634887750243,0.07098343576517763,0.16752740214676293,0.23723727723949573,0.11300076279362752,0.9029761904761905
25,0.3375925925925613,0.19165692223800307,0.11221561042639085,0.06934989537739393,0.16409887579034893,0.23307720319420422,0.1240825976989068,0.9047619047619048
26,0.34787037037033813,0.19268092329406167,0.10849474358029462,0.06646171908808537,0.16453275307745582,0.23486127134672405,0.10519764594316007,0.9041666666666667
27,0.34203703703700533,0.18729183169281208,0.10326845089416897,0.059793927310669785,0.16886531718888906,0.23205734815727636,0.08206322725726967,0.9035714285714286
28,0.33935185185182043,0.1939865414630408,0.11378411153165671,0.07091002031586797,0.16298386463683817,0.23626287387323047,0.10654648956528473,0.9023809523809524
29,0.33083333333330267,0.1841137830283321,0.10323950280567401,0.060533470434310475,0.16425770554301727,0.2307917744229916,0.08710865169798684,0.9005952380952381
30,0.34787037037033813,0.19522860010535084,0.11341437214279085,0.07083913487389819,0.16657997651241488,0.23015513502701065,0.11620007816918893,0.90625
31,0.3349074074073764,0.1846437660911811,0.10604713369645287,0.06596127832064429,0.1608450564413767,0.2277950540490325,0.10391515884089024,0.8973214285714286
